Year,yield(t/ha),State,County
1998,2.23104,MISSOURI,SCOTLAND
1997,2.69472,MISSOURI,SCOTLAND
1996,2.45952,MISSOURI,SCOTLAND
1995,1.96224,MISSOURI,SCOTLAND
1994,2.66112,MISSOURI,SCOTLAND
1993,2.23776,MISSOURI,SCOTLAND
1992,2.66784,MISSOURI,SCOTLAND
1991,2.02944,MISSOURI,SCOTLAND
1990,1.73376,MISSOURI,SCOTLAND
1989,1.63296,MISSOURI,SCOTLAND
1988,1.36416,MISSOURI,SCOTLAND
1987,1.96224,MISSOURI,SCOTLAND
1986,2.06976,MISSOURI,SCOTLAND
1985,2.30496,MISSOURI,SCOTLAND
1984,1.32384,MISSOURI,SCOTLAND
1983,1.39104,MISSOURI,SCOTLAND
1982,1.90176,MISSOURI,SCOTLAND
1981,1.95552,MISSOURI,SCOTLAND
1980,2.27808,MISSOURI,SCOTLAND
2021,3.11136,MISSOURI,SHELBY
2020,3.33312,MISSOURI,SHELBY
2018,3.18528,MISSOURI,SHELBY
2017,2.88288,MISSOURI,SHELBY
2016,3.53472,MISSOURI,SHELBY
2014,3.30624,MISSOURI,SHELBY
2013,1.48512,MISSOURI,SHELBY
2012,1.97568,MISSOURI,SHELBY
2011,2.1504,MISSOURI,SHELBY
2010,2.74848,MISSOURI,SHELBY
2009,2.9568,MISSOURI,SHELBY
2008,2.1504,MISSOURI,SHELBY
2007,2.9568,MISSOURI,SHELBY
2006,2.8224,MISSOURI,SHELBY
2005,2.27136,MISSOURI,SHELBY
2004,3.21888,MISSOURI,SHELBY
2003,2.15712,MISSOURI,SHELBY
2002,2.5872,MISSOURI,SHELBY
2001,2.80896,MISSOURI,SHELBY
2000,3.024,MISSOURI,SHELBY
1999,1.41792,MISSOURI,SHELBY
1998,2.25792,MISSOURI,SHELBY
1997,2.54016,MISSOURI,SHELBY
1996,2.33184,MISSOURI,SHELBY
1995,2.17056,MISSOURI,SHELBY
1994,2.39232,MISSOURI,SHELBY
1993,2.59392,MISSOURI,SHELBY
1992,2.43264,MISSOURI,SHELBY
1991,2.44608,MISSOURI,SHELBY
1990,1.88832,MISSOURI,SHELBY
1989,1.89504,MISSOURI,SHELBY
1988,1.41792,MISSOURI,SHELBY
1987,2.29824,MISSOURI,SHELBY
1986,1.98912,MISSOURI,SHELBY
1985,2.47296,MISSOURI,SHELBY
1984,0.94752,MISSOURI,SHELBY
1983,1.25664,MISSOURI,SHELBY
1982,2.23104,MISSOURI,SHELBY
1981,1.82112,MISSOURI,SHELBY
1980,1.86816,MISSOURI,SHELBY
2019,3.0576,MISSOURI,OTHER (COMBINED) COUNTIES
2018,3.27264,MISSOURI,OTHER (COMBINED) COUNTIES
2017,3.34656,MISSOURI,OTHER (COMBINED) COUNTIES
2016,3.50112,MISSOURI,OTHER (COMBINED) COUNTIES
2015,2.70816,MISSOURI,OTHER (COMBINED) COUNTIES
2014,2.8896,MISSOURI,OTHER (COMBINED) COUNTIES
2013,2.02272,MISSOURI,OTHER (COMBINED) COUNTIES
2011,2.23776,MISSOURI,OTHER (COMBINED) COUNTIES
2021,3.0912,MISSOURI,BATES
2020,3.29952,MISSOURI,BATES
2018,3.30624,MISSOURI,BATES
2017,3.31296,MISSOURI,BATES
2015,2.31168,MISSOURI,BATES
2011,1.46496,MISSOURI,BATES
2010,2.39904,MISSOURI,BATES
2009,2.9904,MISSOURI,BATES
2008,2.2512,MISSOURI,BATES
2007,2.016,MISSOURI,BATES
2006,2.0832,MISSOURI,BATES
2005,2.52,MISSOURI,BATES
2004,2.64096,MISSOURI,BATES
2003,1.4112,MISSOURI,BATES
2002,1.48512,MISSOURI,BATES
2001,2.37216,MISSOURI,BATES
2000,1.18944,MISSOURI,BATES
1999,2.33856,MISSOURI,BATES
1998,1.9824,MISSOURI,BATES
1997,2.33856,MISSOURI,BATES
1996,2.56704,MISSOURI,BATES
1995,1.49184,MISSOURI,BATES
1994,2.4528,MISSOURI,BATES
1993,1.90848,MISSOURI,BATES
1992,2.53344,MISSOURI,BATES
1991,1.25664,MISSOURI,BATES
1990,1.59264,MISSOURI,BATES
1989,1.88832,MISSOURI,BATES
1988,1.72704,MISSOURI,BATES
1987,2.25792,MISSOURI,BATES
1986,2.21088,MISSOURI,BATES
1985,1.77408,MISSOURI,BATES
1984,0.7728,MISSOURI,BATES
1983,0.8064,MISSOURI,BATES
1982,1.92864,MISSOURI,BATES
1981,1.90176,MISSOURI,BATES
1980,0.45696,MISSOURI,BATES
2021,3.18528,MISSOURI,CASS
2020,3.13152,MISSOURI,CASS
2017,2.98368,MISSOURI,CASS
2016,3.024,MISSOURI,CASS
2015,2.6208,MISSOURI,CASS
2014,2.78208,MISSOURI,CASS
2013,2.39232,MISSOURI,CASS
2012,1.37088,MISSOURI,CASS
2011,1.9488,MISSOURI,CASS
2010,2.61408,MISSOURI,CASS
2009,2.7216,MISSOURI,CASS
2008,2.0832,MISSOURI,CASS
2007,2.2848,MISSOURI,CASS
2006,2.2176,MISSOURI,CASS
2005,2.46624,MISSOURI,CASS
2004,2.70144,MISSOURI,CASS
2003,1.2768,MISSOURI,CASS
2002,1.6128,MISSOURI,CASS
2001,2.34528,MISSOURI,CASS
2000,1.43136,MISSOURI,CASS
1999,1.9824,MISSOURI,CASS
1998,1.8144,MISSOURI,CASS
1997,2.31168,MISSOURI,CASS
1996,2.54016,MISSOURI,CASS
1995,1.6464,MISSOURI,CASS
1994,2.78208,MISSOURI,CASS
1993,1.95552,MISSOURI,CASS
1992,2.77536,MISSOURI,CASS
1991,1.51872,MISSOURI,CASS
1990,1.7136,MISSOURI,CASS
1989,2.00256,MISSOURI,CASS
1988,2.06304,MISSOURI,CASS
1987,2.33184,MISSOURI,CASS
1986,2.43936,MISSOURI,CASS
1985,2.07648,MISSOURI,CASS
1984,1.24992,MISSOURI,CASS
1983,0.93408,MISSOURI,CASS
1982,1.85472,MISSOURI,CASS
1981,2.17056,MISSOURI,CASS
1980,1.33056,MISSOURI,CASS
2021,2.41248,MISSOURI,CEDAR
2020,3.06432,MISSOURI,CEDAR
2019,2.6208,MISSOURI,CEDAR
2013,2.49312,MISSOURI,CEDAR
2011,0.92736,MISSOURI,CEDAR
2010,2.27808,MISSOURI,CEDAR
2008,1.8816,MISSOURI,CEDAR
2007,2.1504,MISSOURI,CEDAR
2006,1.2768,MISSOURI,CEDAR
2005,2.05632,MISSOURI,CEDAR
2004,2.688,MISSOURI,CEDAR
2003,2.02944,MISSOURI,CEDAR
2002,1.16928,MISSOURI,CEDAR
2001,1.99584,MISSOURI,CEDAR
2000,1.39104,MISSOURI,CEDAR
1999,1.93536,MISSOURI,CEDAR
1998,2.1168,MISSOURI,CEDAR
1997,2.27808,MISSOURI,CEDAR
1996,2.66784,MISSOURI,CEDAR
1995,1.41792,MISSOURI,CEDAR
1994,2.22432,MISSOURI,CEDAR
1993,1.7808,MISSOURI,CEDAR
1992,2.4528,MISSOURI,CEDAR
1991,1.65312,MISSOURI,CEDAR
1990,1.62624,MISSOURI,CEDAR
1989,1.90848,MISSOURI,CEDAR
1988,1.61952,MISSOURI,CEDAR
1987,2.09664,MISSOURI,CEDAR
1986,1.6464,MISSOURI,CEDAR
1985,1.63968,MISSOURI,CEDAR
1984,0.672,MISSOURI,CEDAR
1983,1.08864,MISSOURI,CEDAR
1982,1.78752,MISSOURI,CEDAR
1981,1.46496,MISSOURI,CEDAR
1980,0.71904,MISSOURI,CEDAR
2020,3.14496,MISSOURI,HENRY
2018,2.91648,MISSOURI,HENRY
2017,3.25248,MISSOURI,HENRY
2016,3.07776,MISSOURI,HENRY
2014,2.87616,MISSOURI,HENRY
2013,1.96896,MISSOURI,HENRY
2012,0.96096,MISSOURI,HENRY
2011,1.62624,MISSOURI,HENRY
2010,2.56704,MISSOURI,HENRY
2009,2.8224,MISSOURI,HENRY
2008,2.0496,MISSOURI,HENRY
2007,2.2848,MISSOURI,HENRY
2006,1.5456,MISSOURI,HENRY
2005,2.12352,MISSOURI,HENRY
2004,3.03744,MISSOURI,HENRY
2003,1.42464,MISSOURI,HENRY
2002,1.20288,MISSOURI,HENRY
2001,2.29824,MISSOURI,HENRY
2000,1.26336,MISSOURI,HENRY
1999,1.53888,MISSOURI,HENRY
1998,2.06304,MISSOURI,HENRY
1997,1.96224,MISSOURI,HENRY
1996,2.57376,MISSOURI,HENRY
1995,1.4112,MISSOURI,HENRY
1994,2.29152,MISSOURI,HENRY
1993,1.96224,MISSOURI,HENRY
1992,2.39232,MISSOURI,HENRY
1991,0.95424,MISSOURI,HENRY
1990,1.5456,MISSOURI,HENRY
1989,2.10336,MISSOURI,HENRY
1988,2.1168,MISSOURI,HENRY
1987,2.23104,MISSOURI,HENRY
1986,2.23776,MISSOURI,HENRY
1985,2.1504,MISSOURI,HENRY
1984,1.12224,MISSOURI,HENRY
1983,0.78624,MISSOURI,HENRY
1982,1.9824,MISSOURI,HENRY
1981,1.76736,MISSOURI,HENRY
1980,0.99456,MISSOURI,HENRY
2021,3.44064,MISSOURI,JACKSON
2020,3.3936,MISSOURI,JACKSON
2019,2.79552,MISSOURI,JACKSON
2018,2.86944,MISSOURI,JACKSON
2017,3.29952,MISSOURI,JACKSON
2016,3.07104,MISSOURI,JACKSON
2014,3.10464,MISSOURI,JACKSON
2012,2.04288,MISSOURI,JACKSON
2011,2.6544,MISSOURI,JACKSON
2010,2.86272,MISSOURI,JACKSON
2009,2.8224,MISSOURI,JACKSON
2008,2.3856,MISSOURI,JACKSON
2007,2.4192,MISSOURI,JACKSON
2006,2.0832,MISSOURI,JACKSON
2005,2.53344,MISSOURI,JACKSON
2004,2.88288,MISSOURI,JACKSON
2003,1.35072,MISSOURI,JACKSON
2002,2.33856,MISSOURI,JACKSON
2001,2.44608,MISSOURI,JACKSON
2000,1.8144,MISSOURI,JACKSON
1999,1.9824,MISSOURI,JACKSON
1998,2.352,MISSOURI,JACKSON
1997,2.29152,MISSOURI,JACKSON
1996,2.49984,MISSOURI,JACKSON
1995,1.9824,MISSOURI,JACKSON
1994,2.74176,MISSOURI,JACKSON
1993,2.30496,MISSOURI,JACKSON
1992,2.97696,MISSOURI,JACKSON
1991,1.68,MISSOURI,JACKSON
1990,1.92192,MISSOURI,JACKSON
1989,2.34528,MISSOURI,JACKSON
1988,1.89504,MISSOURI,JACKSON
1987,2.30496,MISSOURI,JACKSON
1986,2.49312,MISSOURI,JACKSON
1985,2.41248,MISSOURI,JACKSON
1984,1.29696,MISSOURI,JACKSON
1983,1.35744,MISSOURI,JACKSON
1982,1.92864,MISSOURI,JACKSON
1981,2.37888,MISSOURI,JACKSON
1980,1.78752,MISSOURI,JACKSON
2021,3.20544,MISSOURI,JOHNSON
2020,3.24576,MISSOURI,JOHNSON
2018,2.74848,MISSOURI,JOHNSON
2017,3.1248,MISSOURI,JOHNSON
2016,3.09792,MISSOURI,JOHNSON
2015,2.27808,MISSOURI,JOHNSON
2014,3.03072,MISSOURI,JOHNSON
2013,2.49312,MISSOURI,JOHNSON
2012,1.74048,MISSOURI,JOHNSON
2011,2.45952,MISSOURI,JOHNSON
2010,2.77536,MISSOURI,JOHNSON
2009,2.7216,MISSOURI,JOHNSON
2008,2.3184,MISSOURI,JOHNSON
2007,2.2848,MISSOURI,JOHNSON
2006,1.9488,MISSOURI,JOHNSON
2005,2.12352,MISSOURI,JOHNSON
2004,3.33984,MISSOURI,JOHNSON
2003,1.13568,MISSOURI,JOHNSON
2002,1.67328,MISSOURI,JOHNSON
2001,2.47968,MISSOURI,JOHNSON
2000,1.7472,MISSOURI,JOHNSON
1999,1.69344,MISSOURI,JOHNSON
1998,2.26464,MISSOURI,JOHNSON
1997,2.184,MISSOURI,JOHNSON
1996,2.70816,MISSOURI,JOHNSON
1995,1.7808,MISSOURI,JOHNSON
1994,2.82912,MISSOURI,JOHNSON
1993,2.04288,MISSOURI,JOHNSON
1992,2.76864,MISSOURI,JOHNSON
1991,1.53888,MISSOURI,JOHNSON
1990,1.56576,MISSOURI,JOHNSON
1989,2.16384,MISSOURI,JOHNSON
1988,1.97568,MISSOURI,JOHNSON
1987,2.21088,MISSOURI,JOHNSON
1986,2.352,MISSOURI,JOHNSON
1985,2.17728,MISSOURI,JOHNSON
1984,1.36416,MISSOURI,JOHNSON
1983,1.12224,MISSOURI,JOHNSON
1982,1.7808,MISSOURI,JOHNSON
1981,2.37888,MISSOURI,JOHNSON
1980,1.67328,MISSOURI,JOHNSON
2020,4.15968,MISSOURI,LAFAYETTE
2019,3.84384,MISSOURI,LAFAYETTE
2018,3.50784,MISSOURI,LAFAYETTE
2017,3.864,MISSOURI,LAFAYETTE
2016,3.68256,MISSOURI,LAFAYETTE
2015,2.96352,MISSOURI,LAFAYETTE
2014,3.4944,MISSOURI,LAFAYETTE
2013,3.27264,MISSOURI,LAFAYETTE
2012,2.43936,MISSOURI,LAFAYETTE
2011,3.11136,MISSOURI,LAFAYETTE
2010,3.36,MISSOURI,LAFAYETTE
2009,3.3936,MISSOURI,LAFAYETTE
2008,3.024,MISSOURI,LAFAYETTE
2007,2.8896,MISSOURI,LAFAYETTE
2006,2.6208,MISSOURI,LAFAYETTE
2005,2.90304,MISSOURI,LAFAYETTE
2004,3.50784,MISSOURI,LAFAYETTE
2003,1.86816,MISSOURI,LAFAYETTE
2002,2.88288,MISSOURI,LAFAYETTE
2001,3.024,MISSOURI,LAFAYETTE
2000,2.3856,MISSOURI,LAFAYETTE
1999,2.4528,MISSOURI,LAFAYETTE
1998,2.73504,MISSOURI,LAFAYETTE
1997,2.7552,MISSOURI,LAFAYETTE
1996,3.03744,MISSOURI,LAFAYETTE
1995,2.17056,MISSOURI,LAFAYETTE
1994,3.024,MISSOURI,LAFAYETTE
1993,2.62752,MISSOURI,LAFAYETTE
1992,3.05088,MISSOURI,LAFAYETTE
1991,2.1504,MISSOURI,LAFAYETTE
1990,2.2176,MISSOURI,LAFAYETTE
1989,2.32512,MISSOURI,LAFAYETTE
1988,2.13696,MISSOURI,LAFAYETTE
1987,2.40576,MISSOURI,LAFAYETTE
1986,2.6208,MISSOURI,LAFAYETTE
1985,2.57376,MISSOURI,LAFAYETTE
1984,1.40448,MISSOURI,LAFAYETTE
1983,1.68672,MISSOURI,LAFAYETTE
1982,2.16384,MISSOURI,LAFAYETTE
1981,2.52,MISSOURI,LAFAYETTE
1980,2.0832,MISSOURI,LAFAYETTE
2021,3.00384,MISSOURI,ST CLAIR
2020,2.856,MISSOURI,ST CLAIR
2019,2.84256,MISSOURI,ST CLAIR
2016,3.25248,MISSOURI,ST CLAIR
2014,2.45952,MISSOURI,ST CLAIR
2013,2.02944,MISSOURI,ST CLAIR
2012,1.13568,MISSOURI,ST CLAIR
2011,1.37088,MISSOURI,ST CLAIR
2010,2.52,MISSOURI,ST CLAIR
2008,2.352,MISSOURI,ST CLAIR
2007,2.1504,MISSOURI,ST CLAIR
2006,1.4784,MISSOURI,ST CLAIR
2005,2.29152,MISSOURI,ST CLAIR
2004,2.49984,MISSOURI,ST CLAIR
2003,1.58592,MISSOURI,ST CLAIR
2002,1.39776,MISSOURI,ST CLAIR
2001,2.3184,MISSOURI,ST CLAIR
2000,1.0752,MISSOURI,ST CLAIR
1999,1.92192,MISSOURI,ST CLAIR
1998,2.3856,MISSOURI,ST CLAIR
1997,2.11008,MISSOURI,ST CLAIR
1996,2.67456,MISSOURI,ST CLAIR
1995,1.4112,MISSOURI,ST CLAIR
1994,2.39232,MISSOURI,ST CLAIR
1993,2.05632,MISSOURI,ST CLAIR
1992,2.35872,MISSOURI,ST CLAIR
1991,1.08192,MISSOURI,ST CLAIR
1990,1.47168,MISSOURI,ST CLAIR
1989,1.9152,MISSOURI,ST CLAIR
1988,2.17056,MISSOURI,ST CLAIR
1987,2.1168,MISSOURI,ST CLAIR
1986,1.94208,MISSOURI,ST CLAIR
1985,1.80768,MISSOURI,ST CLAIR
1984,1.12224,MISSOURI,ST CLAIR
1983,1.0752,MISSOURI,ST CLAIR
1982,1.9824,MISSOURI,ST CLAIR
1981,1.73376,MISSOURI,ST CLAIR
1980,0.7392,MISSOURI,ST CLAIR
2020,2.79552,MISSOURI,VERNON
2017,2.91648,MISSOURI,VERNON
2015,2.35872,MISSOURI,VERNON
2012,1.48512,MISSOURI,VERNON
2011,1.29024,MISSOURI,VERNON
2010,2.34528,MISSOURI,VERNON
2009,2.7888,MISSOURI,VERNON
2008,2.2176,MISSOURI,VERNON
2007,2.2176,MISSOURI,VERNON
2006,1.344,MISSOURI,VERNON
2005,2.3856,MISSOURI,VERNON
2004,2.70816,MISSOURI,VERNON
2003,1.4112,MISSOURI,VERNON
2002,0.99456,MISSOURI,VERNON
2001,1.83456,MISSOURI,VERNON
2000,1.03488,MISSOURI,VERNON
1999,1.94208,MISSOURI,VERNON
1998,1.94208,MISSOURI,VERNON
1997,2.29152,MISSOURI,VERNON
1996,2.53344,MISSOURI,VERNON
1995,1.43136,MISSOURI,VERNON
1994,2.22432,MISSOURI,VERNON
1993,1.69344,MISSOURI,VERNON
1992,2.1168,MISSOURI,VERNON
1991,1.23648,MISSOURI,VERNON
1990,1.53888,MISSOURI,VERNON
1989,1.82112,MISSOURI,VERNON
1988,1.63968,MISSOURI,VERNON
1987,2.00256,MISSOURI,VERNON
1986,2.0496,MISSOURI,VERNON
1985,1.70016,MISSOURI,VERNON
1984,0.75936,MISSOURI,VERNON
1983,0.91392,MISSOURI,VERNON
1982,1.9152,MISSOURI,VERNON
1981,1.6464,MISSOURI,VERNON
1980,0.46368,MISSOURI,VERNON
2019,2.88288,MISSOURI,OTHER (COMBINED) COUNTIES
2018,2.84256,MISSOURI,OTHER (COMBINED) COUNTIES
2017,3.29952,MISSOURI,OTHER (COMBINED) COUNTIES
2016,3.27936,MISSOURI,OTHER (COMBINED) COUNTIES
2015,2.52,MISSOURI,OTHER (COMBINED) COUNTIES
2014,2.80896,MISSOURI,OTHER (COMBINED) COUNTIES
2013,2.23776,MISSOURI,OTHER (COMBINED) COUNTIES
2012,1.62624,MISSOURI,OTHER (COMBINED) COUNTIES
2009,2.856,MISSOURI,OTHER (COMBINED) COUNTIES
2021,3.03744,MISSOURI,BENTON
2020,3.36,MISSOURI,BENTON
2012,1.41792,MISSOURI,BENTON
2011,2.46624,MISSOURI,BENTON
2010,3.00384,MISSOURI,BENTON
2009,2.5872,MISSOURI,BENTON
2008,2.5872,MISSOURI,BENTON
2007,2.1504,MISSOURI,BENTON
2006,1.4784,MISSOURI,BENTON
2005,1.79424,MISSOURI,BENTON
2004,3.07104,MISSOURI,BENTON
2003,1.32384,MISSOURI,BENTON
2002,1.84128,MISSOURI,BENTON
2001,2.23776,MISSOURI,BENTON
2000,1.4448,MISSOURI,BENTON
1999,1.27008,MISSOURI,BENTON
1998,2.34528,MISSOURI,BENTON
1997,2.19072,MISSOURI,BENTON
1996,3.07776,MISSOURI,BENTON
1995,1.82784,MISSOURI,BENTON
1994,2.63424,MISSOURI,BENTON
1993,2.2848,MISSOURI,BENTON
1992,2.7552,MISSOURI,BENTON
1991,1.22304,MISSOURI,BENTON
1990,1.7136,MISSOURI,BENTON
1989,2.32512,MISSOURI,BENTON
1988,2.14368,MISSOURI,BENTON
1987,2.3184,MISSOURI,BENTON
1986,2.5872,MISSOURI,BENTON
1985,2.06976,MISSOURI,BENTON
1984,1.02816,MISSOURI,BENTON
1983,0.7056,MISSOURI,BENTON
1982,1.83456,MISSOURI,BENTON
1981,1.70016,MISSOURI,BENTON
1980,1.5792,MISSOURI,BENTON
2021,2.58048,MISSOURI,BOONE
2020,3.21888,MISSOURI,BOONE
2019,3.11808,MISSOURI,BOONE
2017,2.93664,MISSOURI,BOONE
2015,2.67456,MISSOURI,BOONE
2014,3.11808,MISSOURI,BOONE
2013,2.20416,MISSOURI,BOONE
2012,1.4784,MISSOURI,BOONE
2011,2.23104,MISSOURI,BOONE
2010,2.76864,MISSOURI,BOONE
2009,2.9232,MISSOURI,BOONE
2008,2.184,MISSOURI,BOONE
2007,2.1504,MISSOURI,BOONE
2006,2.352,MISSOURI,BOONE
2005,2.00256,MISSOURI,BOONE
2004,2.97024,MISSOURI,BOONE
2003,1.82112,MISSOURI,BOONE
2002,2.45952,MISSOURI,BOONE
2001,2.66112,MISSOURI,BOONE
2000,2.6544,MISSOURI,BOONE
1999,1.63968,MISSOURI,BOONE
1998,2.54016,MISSOURI,BOONE
1997,2.14368,MISSOURI,BOONE
1996,2.6208,MISSOURI,BOONE
1995,1.9824,MISSOURI,BOONE
1994,2.00928,MISSOURI,BOONE
1993,2.54016,MISSOURI,BOONE
1992,2.40576,MISSOURI,BOONE
1991,2.22432,MISSOURI,BOONE
1990,2.0832,MISSOURI,BOONE
1989,2.22432,MISSOURI,BOONE
1988,1.79424,MISSOURI,BOONE
1987,2.06976,MISSOURI,BOONE
1986,2.13024,MISSOURI,BOONE
1985,2.37888,MISSOURI,BOONE
1984,1.35072,MISSOURI,BOONE
1983,1.2768,MISSOURI,BOONE
1982,1.90176,MISSOURI,BOONE
1981,1.70688,MISSOURI,BOONE
1980,1.24992,MISSOURI,BOONE
2021,2.70816,MISSOURI,CALLAWAY
2020,3.36672,MISSOURI,CALLAWAY
2012,1.70016,MISSOURI,CALLAWAY
2011,2.59392,MISSOURI,CALLAWAY
2010,3.01728,MISSOURI,CALLAWAY
2009,2.8896,MISSOURI,CALLAWAY
2008,2.5536,MISSOURI,CALLAWAY
2007,1.9488,MISSOURI,CALLAWAY
2006,2.2848,MISSOURI,CALLAWAY
2005,2.04288,MISSOURI,CALLAWAY
2004,3.06432,MISSOURI,CALLAWAY
2003,1.82784,MISSOURI,CALLAWAY
2002,2.52672,MISSOURI,CALLAWAY
2001,2.79552,MISSOURI,CALLAWAY
2000,2.8896,MISSOURI,CALLAWAY
1999,1.69344,MISSOURI,CALLAWAY
1998,2.4528,MISSOURI,CALLAWAY
1997,2.46624,MISSOURI,CALLAWAY
1996,2.86272,MISSOURI,CALLAWAY
1995,2.05632,MISSOURI,CALLAWAY
1994,2.27136,MISSOURI,CALLAWAY
1993,2.47296,MISSOURI,CALLAWAY
1992,2.68128,MISSOURI,CALLAWAY
1991,2.39904,MISSOURI,CALLAWAY
1990,2.016,MISSOURI,CALLAWAY
1989,2.13696,MISSOURI,CALLAWAY
1988,1.86144,MISSOURI,CALLAWAY
1987,2.15712,MISSOURI,CALLAWAY
1986,2.29824,MISSOURI,CALLAWAY
1985,2.54016,MISSOURI,CALLAWAY
1984,1.04832,MISSOURI,CALLAWAY
1983,1.2096,MISSOURI,CALLAWAY
1982,2.26464,MISSOURI,CALLAWAY
1981,1.72704,MISSOURI,CALLAWAY
1980,1.24992,MISSOURI,CALLAWAY
1981,1.4112,MISSOURI,CAMDEN
1980,1.02816,MISSOURI,CAMDEN
2021,2.856,MISSOURI,COLE
2020,3.29952,MISSOURI,COLE
2019,2.9568,MISSOURI,COLE
2017,3.30624,MISSOURI,COLE
2016,3.2256,MISSOURI,COLE
2015,2.90304,MISSOURI,COLE
2014,3.17856,MISSOURI,COLE
2013,2.29152,MISSOURI,COLE
2012,1.68672,MISSOURI,COLE
2011,2.84256,MISSOURI,COLE
2010,3.01728,MISSOURI,COLE
2009,2.8224,MISSOURI,COLE
2008,2.3856,MISSOURI,COLE
2007,2.4864,MISSOURI,COLE
2006,2.6208,MISSOURI,COLE
2005,2.16384,MISSOURI,COLE
2004,3.2592,MISSOURI,COLE
2003,2.10336,MISSOURI,COLE
2002,2.88288,MISSOURI,COLE
2001,2.4864,MISSOURI,COLE
2000,2.3856,MISSOURI,COLE
1999,2.016,MISSOURI,COLE
1998,2.34528,MISSOURI,COLE
1997,2.54688,MISSOURI,COLE
1996,2.74848,MISSOURI,COLE
1995,2.12352,MISSOURI,COLE
1994,2.64096,MISSOURI,COLE
1993,2.17056,MISSOURI,COLE
1992,2.78208,MISSOURI,COLE
1991,2.42592,MISSOURI,COLE
1990,2.22432,MISSOURI,COLE
1989,2.37216,MISSOURI,COLE
1988,2.26464,MISSOURI,COLE
1987,2.03616,MISSOURI,COLE
1986,2.09664,MISSOURI,COLE
1985,2.33184,MISSOURI,COLE
1984,1.69344,MISSOURI,COLE
1983,1.65312,MISSOURI,COLE
1982,2.16384,MISSOURI,COLE
1981,1.98912,MISSOURI,COLE
1980,1.58592,MISSOURI,COLE
2021,2.87616,MISSOURI,COOPER
2020,3.65568,MISSOURI,COOPER
2017,3.62208,MISSOURI,COOPER
2016,3.64896,MISSOURI,COOPER
2014,3.05088,MISSOURI,COOPER
2013,2.2176,MISSOURI,COOPER
2012,1.53888,MISSOURI,COOPER
2011,2.74848,MISSOURI,COOPER
2010,3.03072,MISSOURI,COOPER
2009,2.7888,MISSOURI,COOPER
2008,2.7216,MISSOURI,COOPER
2007,2.2176,MISSOURI,COOPER
2006,1.9488,MISSOURI,COOPER
2005,1.7808,MISSOURI,COOPER
2004,3.16512,MISSOURI,COOPER
2003,1.80768,MISSOURI,COOPER
2002,2.3856,MISSOURI,COOPER
2001,2.73504,MISSOURI,COOPER
2000,2.45952,MISSOURI,COOPER
1999,1.08192,MISSOURI,COOPER
1998,2.53344,MISSOURI,COOPER
1997,2.27808,MISSOURI,COOPER
1996,2.89632,MISSOURI,COOPER
1995,1.99584,MISSOURI,COOPER
1994,2.40576,MISSOURI,COOPER
1993,2.50656,MISSOURI,COOPER
1992,2.688,MISSOURI,COOPER
1991,2.06304,MISSOURI,COOPER
1990,2.04288,MISSOURI,COOPER
1989,2.4192,MISSOURI,COOPER
1988,2.05632,MISSOURI,COOPER
1987,2.15712,MISSOURI,COOPER
1986,2.44608,MISSOURI,COOPER
1985,2.45952,MISSOURI,COOPER
1984,1.344,MISSOURI,COOPER
1983,1.45152,MISSOURI,COOPER
1982,2.12352,MISSOURI,COOPER
1981,2.02272,MISSOURI,COOPER
1980,1.53216,MISSOURI,COOPER
2021,3.11136,MISSOURI,DALLAS
2020,2.50656,MISSOURI,DALLAS
2019,2.52,MISSOURI,DALLAS
2018,2.17056,MISSOURI,DALLAS
2017,3.1584,MISSOURI,DALLAS
2016,2.58048,MISSOURI,DALLAS
2015,2.86272,MISSOURI,DALLAS
2014,2.43936,MISSOURI,DALLAS
2012,1.48512,MISSOURI,DALLAS
2011,1.89504,MISSOURI,DALLAS
2010,2.15712,MISSOURI,DALLAS
1981,1.32384,MISSOURI,DALLAS
1980,0.88032,MISSOURI,DALLAS
2021,2.856,MISSOURI,HICKORY
2020,3.34656,MISSOURI,HICKORY
2018,2.2848,MISSOURI,HICKORY
2017,3.2928,MISSOURI,HICKORY
2014,2.03616,MISSOURI,HICKORY
2012,0.59808,MISSOURI,HICKORY
2011,1.1424,MISSOURI,HICKORY
2009,2.7552,MISSOURI,HICKORY
2008,2.8224,MISSOURI,HICKORY
2006,1.8144,MISSOURI,HICKORY
2005,1.68,MISSOURI,HICKORY
2004,2.83584,MISSOURI,HICKORY
2003,1.43136,MISSOURI,HICKORY
2002,1.344,MISSOURI,HICKORY
2001,2.39904,MISSOURI,HICKORY
2000,1.86816,MISSOURI,HICKORY
1999,1.60608,MISSOURI,HICKORY
1998,2.0832,MISSOURI,HICKORY
1997,2.12352,MISSOURI,HICKORY
1996,2.36544,MISSOURI,HICKORY
1995,1.2432,MISSOURI,HICKORY
1994,2.53344,MISSOURI,HICKORY
1993,1.80096,MISSOURI,HICKORY
1992,2.27136,MISSOURI,HICKORY
1991,1.2768,MISSOURI,HICKORY
1990,1.43808,MISSOURI,HICKORY
1989,1.58592,MISSOURI,HICKORY
1988,1.69344,MISSOURI,HICKORY
1987,2.06976,MISSOURI,HICKORY
1986,1.96896,MISSOURI,HICKORY
1985,1.73376,MISSOURI,HICKORY
1984,1.02816,MISSOURI,HICKORY
1983,1.02144,MISSOURI,HICKORY
